"Name","Start","End","Duration","Process"
"MClust","7/22/2013 3:46:31 PM","7/22/2013 3:46:49 PM","0:00:18","MATLAB"
"Select the spike data file from the desired tetrode","7/22/2013 3:46:49 PM","7/22/2013 3:46:58 PM","0:00:09","MATLAB"
"MClust","7/22/2013 3:46:58 PM","7/22/2013 3:47:05 PM","0:00:07","MATLAB"
"Cluster Cutting Window","7/22/2013 3:47:05 PM","7/22/2013 3:47:22 PM","0:00:17","MATLAB"
"Cluster Cutting Control Window","7/22/2013 3:47:22 PM","7/22/2013 3:47:29 PM","0:00:07","MATLAB"
"Cluster Cutting Window","7/22/2013 3:47:29 PM","7/22/2013 3:47:46 PM","0:00:17","MATLAB"
"TT1--Cluster2","7/22/2013 3:47:46 PM","7/22/2013 3:47:55 PM","0:00:09","MATLAB"
"Cluster Cutting Control Window","7/22/2013 3:47:55 PM","7/22/2013 3:48:03 PM","0:00:08","MATLAB"
"MClust","7/22/2013 3:48:03 PM","7/22/2013 3:48:19 PM","0:00:16","MATLAB"
"MATLAB R2013a","7/22/2013 3:48:19 PM","7/22/2013 3:48:29 PM","0:00:10","MATLAB"
"S.D.S. - Mac Miller - My Library - Google Play - Google Chrome","7/22/2013 3:48:29 PM","7/22/2013 3:48:39 PM","0:00:10","Google Chrome"
"Microsoft® Windows® Operating System","7/22/2013 4:03:36 PM","7/22/2013 4:03:43 PM","0:00:07","Microsoft® Windows® Operating System"
"MClust","7/22/2013 4:03:43 PM","7/22/2013 4:03:59 PM","0:00:16","MATLAB"
"Bird Call - Mac Miller - My Library - Google Play - Google Chrome","7/22/2013 4:03:59 PM","7/22/2013 4:04:13 PM","0:00:14","Google Chrome"
"Bad (Remix) [feat. Rihanna] - Wale - My Library - Google Play - Google Chrome","7/22/2013 4:04:13 PM","7/22/2013 4:04:31 PM","0:00:18","Google Chrome"
"Cluster Cutting Control Window","7/22/2013 4:04:31 PM","7/22/2013 4:04:36 PM","0:00:05","MATLAB"
"Cluster Cutting Window","7/22/2013 4:04:36 PM","7/22/2013 4:05:13 PM","0:00:37","MATLAB"
"TT2--Cluster1","7/22/2013 4:05:13 PM","7/22/2013 4:05:18 PM","0:00:05","MATLAB"
"Cluster Cutting Control Window","7/22/2013 4:05:18 PM","7/22/2013 4:05:30 PM","0:00:12","MATLAB"
"Cluster Cutting Window","7/22/2013 4:05:30 PM","7/22/2013 4:05:38 PM","0:00:08","MATLAB"
"Cluster Cutting Control Window","7/22/2013 4:05:38 PM","7/22/2013 4:05:48 PM","0:00:10","MATLAB"
"Cluster Cutting Window","7/22/2013 4:05:48 PM","7/22/2013 4:05:53 PM","0:00:05","MATLAB"
"Cluster Cutting Control Window","7/22/2013 4:05:53 PM","7/22/2013 4:06:13 PM","0:00:20","MATLAB"
"Cluster Cutting Window","7/22/2013 4:06:13 PM","7/22/2013 4:06:19 PM","0:00:06","MATLAB"
"Cluster Cutting Control Window","7/22/2013 4:06:19 PM","7/22/2013 4:06:25 PM","0:00:06","MATLAB"
"Cluster Cutting Window","7/22/2013 4:06:25 PM","7/22/2013 4:06:54 PM","0:00:29","MATLAB"
"Set Cluster Color","7/22/2013 4:06:54 PM","7/22/2013 4:07:00 PM","0:00:06","MATLAB"
"Cluster Cutting Window","7/22/2013 4:07:00 PM","7/22/2013 4:07:06 PM","0:00:06","MATLAB"
"Cluster Cutting Control Window","7/22/2013 4:07:06 PM","7/22/2013 4:07:24 PM","0:00:18","MATLAB"
"Bad (Remix) [feat. Rihanna] - Wale - My Library - Google Play - Google Chrome","7/22/2013 4:07:24 PM","7/22/2013 4:07:34 PM","0:00:10","Google Chrome"
"Bad (Remix) [feat. Rihanna] - Wale - My Library - Google Play - Google Chrome","7/22/2013 4:07:34 PM","7/22/2013 4:07:39 PM","0:00:05","Google Chrome"
"Cluster Cutting Control Window","7/22/2013 4:07:39 PM","7/22/2013 4:08:08 PM","0:00:29","MATLAB"
"MClust","7/22/2013 4:08:08 PM","7/22/2013 4:08:28 PM","0:00:20","MATLAB"
"Battle Scars - Lupe Fiasco - My Library - Google Play - Google Chrome","7/22/2013 4:08:28 PM","7/22/2013 4:08:33 PM","0:00:05","Google Chrome"
"MClust","7/22/2013 4:08:33 PM","7/22/2013 4:08:38 PM","0:00:05","MATLAB"
"DataMind Beta - Google Chrome","7/22/2013 4:08:38 PM","7/22/2013 4:10:09 PM","0:01:31","Google Chrome"
"MClust","7/22/2013 4:10:09 PM","7/22/2013 4:10:14 PM","0:00:05","MATLAB"
"Cluster Cutting Window","7/22/2013 4:10:14 PM","7/22/2013 4:10:47 PM","0:00:33","MATLAB"
"TT3--Cluster3","7/22/2013 4:10:47 PM","7/22/2013 4:10:52 PM","0:00:05","MATLAB"
"TT3--Cluster2","7/22/2013 4:10:52 PM","7/22/2013 4:10:57 PM","0:00:05","MATLAB"
"Cluster Cutting Control Window","7/22/2013 4:10:57 PM","7/22/2013 4:11:07 PM","0:00:10","MATLAB"
"TT3--Cluster4","7/22/2013 4:11:07 PM","7/22/2013 4:11:23 PM","0:00:16","MATLAB"
"Cluster Cutting Window","7/22/2013 4:11:23 PM","7/22/2013 4:11:33 PM","0:00:10","MATLAB"
"TT3--Cluster3","7/22/2013 4:11:33 PM","7/22/2013 4:11:39 PM","0:00:06","MATLAB"
"Cluster Cutting Control Window","7/22/2013 4:11:39 PM","7/22/2013 4:11:54 PM","0:00:15","MATLAB"
"Cluster Cutting Window","7/22/2013 4:11:54 PM","7/22/2013 4:12:13 PM","0:00:19","MATLAB"
"Cluster Cutting Control Window","7/22/2013 4:12:13 PM","7/22/2013 4:12:26 PM","0:00:13","MATLAB"
"TT3--Cluster3","7/22/2013 4:12:26 PM","7/22/2013 4:12:34 PM","0:00:08","MATLAB"
"Cluster Cutting Window","7/22/2013 4:12:34 PM","7/22/2013 4:12:47 PM","0:00:13","MATLAB"
"Cluster Cutting Control Window","7/22/2013 4:12:47 PM","7/22/2013 4:13:04 PM","0:00:17","MATLAB"
"help.brain-map.org/download/attachments/2818171/BDA_vs_rAAV.pdf?version=1&modificationDate=1361577012478 - Google Chrome","7/22/2013 4:13:04 PM","7/22/2013 4:13:09 PM","0:00:05","Google Chrome"
"The Show Goes On - Lupe Fiasco - My Library - Google Play - Google Chrome","7/22/2013 4:13:09 PM","7/22/2013 4:13:14 PM","0:00:05","Google Chrome"
"The Show Goes On - Lupe Fiasco - My Library - Google Play - Google Chrome","7/22/2013 4:13:14 PM","7/22/2013 4:13:24 PM","0:00:10","Google Chrome"
"The Show Goes On - Lupe Fiasco - My Library - Google Play - Google Chrome","7/22/2013 4:13:24 PM","7/22/2013 4:13:29 PM","0:00:05","Google Chrome"
"The Show Goes On - Lupe Fiasco - My Library - Google Play - Google Chrome","7/22/2013 4:13:29 PM","7/22/2013 4:13:34 PM","0:00:05","Google Chrome"
"So Good - B.o.B - My Library - Google Play - Google Chrome","7/22/2013 4:13:34 PM","7/22/2013 4:14:25 PM","0:00:51","Google Chrome"
"We Still In This Bitch (feat. T.I. and Juicy J) - B.o.B - My Library - Google Play - Google Chrome","7/22/2013 4:14:25 PM","7/22/2013 4:14:30 PM","0:00:05","Google Chrome"
"We Still In This Bitch (feat. T.I. and Juicy J) - B.o.B - My Library - Google Play - Google Chrome","7/22/2013 4:14:30 PM","7/22/2013 4:15:14 PM","0:00:44","Google Chrome"
"Cluster Cutting Control Window","7/22/2013 4:15:14 PM","7/22/2013 4:15:19 PM","0:00:05","MATLAB"
"Cluster Cutting Window","7/22/2013 4:15:19 PM","7/22/2013 4:15:29 PM","0:00:10","MATLAB"
"Cluster Cutting Control Window","7/22/2013 4:15:29 PM","7/22/2013 4:16:29 PM","0:01:00","MATLAB"
"Cluster Cutting Window","7/22/2013 4:16:29 PM","7/22/2013 4:16:44 PM","0:00:15","MATLAB"
"TT3--Cluster2","7/22/2013 4:16:44 PM","7/22/2013 4:16:50 PM","0:00:06","MATLAB"
"Cluster Cutting Control Window","7/22/2013 4:16:50 PM","7/22/2013 4:16:55 PM","0:00:05","MATLAB"
"Cluster Cutting Window","7/22/2013 4:16:55 PM","7/22/2013 4:17:04 PM","0:00:09","MATLAB"
"Cluster Cutting Control Window","7/22/2013 4:17:04 PM","7/22/2013 4:17:16 PM","0:00:12","MATLAB"
"TT3--Cluster2","7/22/2013 4:17:16 PM","7/22/2013 4:17:21 PM","0:00:05","MATLAB"
"TT3--Cluster4","7/22/2013 4:17:21 PM","7/22/2013 4:17:27 PM","0:00:06","MATLAB"
"Cluster Cutting Window","7/22/2013 4:17:27 PM","7/22/2013 4:17:48 PM","0:00:21","MATLAB"
"Cluster Cutting Control Window","7/22/2013 4:17:48 PM","7/22/2013 4:18:01 PM","0:00:13","MATLAB"
"Cluster Cutting Window","7/22/2013 4:18:01 PM","7/22/2013 4:18:09 PM","0:00:08","MATLAB"
"Cluster Cutting Control Window","7/22/2013 4:18:09 PM","7/22/2013 4:18:14 PM","0:00:05","MATLAB"
"Cluster Cutting Window","7/22/2013 4:18:14 PM","7/22/2013 4:18:21 PM","0:00:07","MATLAB"
"Cluster Cutting Control Window","7/22/2013 4:18:21 PM","7/22/2013 4:18:57 PM","0:00:36","MATLAB"
"MClust","7/22/2013 4:18:57 PM","7/22/2013 4:19:26 PM","0:00:29","MATLAB"
"On Top Of The World (feat. Ludacris & B.o.B) - T.I. - My Library - Google Play - Google Chrome","7/22/2013 4:19:26 PM","7/22/2013 4:19:41 PM","0:00:15","Google Chrome"
"On Top Of The World (feat. Ludacris & B.o.B) - T.I. - My Library - Google Play - Google Chrome","7/22/2013 4:19:41 PM","7/22/2013 4:19:46 PM","0:00:05","Google Chrome"
"Drop The World (Explicit) - Lil Wayne - My Library - Google Play - Google Chrome","7/22/2013 4:19:46 PM","7/22/2013 4:19:51 PM","0:00:05","Google Chrome"
"Forever (Explicit) - Drake - My Library - Google Play - Google Chrome","7/22/2013 4:19:51 PM","7/22/2013 4:19:57 PM","0:00:06","Google Chrome"
"Cluster Cutting Control Window","7/22/2013 4:19:57 PM","7/22/2013 4:20:03 PM","0:00:06","MATLAB"
"Cluster Cutting Window","7/22/2013 4:20:03 PM","7/22/2013 4:20:21 PM","0:00:18","MATLAB"
"TT4--Cluster1","7/22/2013 4:20:21 PM","7/22/2013 4:20:27 PM","0:00:06","MATLAB"
"Cluster Cutting Control Window","7/22/2013 4:20:27 PM","7/22/2013 4:21:04 PM","0:00:37","MATLAB"
"TT4--Cluster3","7/22/2013 4:21:04 PM","7/22/2013 4:21:09 PM","0:00:05","MATLAB"
"Cluster Cutting Control Window","7/22/2013 4:21:09 PM","7/22/2013 4:21:14 PM","0:00:05","MATLAB"
"Cluster Cutting Window","7/22/2013 4:21:14 PM","7/22/2013 4:21:19 PM","0:00:05","MATLAB"
"Cluster Cutting Control Window","7/22/2013 4:21:19 PM","7/22/2013 4:21:28 PM","0:00:09","MATLAB"
"Cluster Cutting Window","7/22/2013 4:21:28 PM","7/22/2013 4:21:33 PM","0:00:05","MATLAB"
"Cluster Cutting Control Window","7/22/2013 4:21:33 PM","7/22/2013 4:21:51 PM","0:00:18","MATLAB"
"Cluster Cutting Window","7/22/2013 4:21:51 PM","7/22/2013 4:21:56 PM","0:00:05","MATLAB"
"TT4--Cluster4","7/22/2013 4:21:56 PM","7/22/2013 4:22:01 PM","0:00:05","MATLAB"
"Cluster Cutting Window","7/22/2013 4:22:01 PM","7/22/2013 4:22:13 PM","0:00:12","MATLAB"
"TT4--Cluster4","7/22/2013 4:22:13 PM","7/22/2013 4:22:18 PM","0:00:05","MATLAB"
"Cluster Cutting Window","7/22/2013 4:22:18 PM","7/22/2013 4:22:32 PM","0:00:14","MATLAB"
"TT4--Cluster4","7/22/2013 4:22:32 PM","7/22/2013 4:22:37 PM","0:00:05","MATLAB"
"Cluster Cutting Control Window","7/22/2013 4:22:37 PM","7/22/2013 4:22:42 PM","0:00:05","MATLAB"
"Cluster Cutting Window","7/22/2013 4:22:42 PM","7/22/2013 4:23:03 PM","0:00:21","MATLAB"
"Cluster Cutting Control Window","7/22/2013 4:23:03 PM","7/22/2013 4:23:11 PM","0:00:08","MATLAB"
"Cluster Cutting Window","7/22/2013 4:23:11 PM","7/22/2013 4:23:33 PM","0:00:22","MATLAB"
"Cluster Cutting Control Window","7/22/2013 4:23:33 PM","7/22/2013 4:23:48 PM","0:00:15","MATLAB"
"MClust","7/22/2013 4:23:48 PM","7/22/2013 4:24:01 PM","0:00:13","MATLAB"
"Cluster Cutting Window","7/22/2013 4:24:01 PM","7/22/2013 4:24:18 PM","0:00:17","MATLAB"
"Cluster Cutting Control Window","7/22/2013 4:24:18 PM","7/22/2013 4:24:37 PM","0:00:19","MATLAB"
"Cluster Cutting Window","7/22/2013 4:24:37 PM","7/22/2013 4:24:43 PM","0:00:06","MATLAB"
"Cluster Cutting Control Window","7/22/2013 4:24:43 PM","7/22/2013 4:25:22 PM","0:00:39","MATLAB"
"TT2--Cluster1","7/22/2013 4:25:22 PM","7/22/2013 4:25:30 PM","0:00:08","MATLAB"
"Cluster Cutting Control Window","7/22/2013 4:25:30 PM","7/22/2013 4:25:39 PM","0:00:09","MATLAB"
"Cluster Cutting Window","7/22/2013 4:25:39 PM","7/22/2013 4:26:03 PM","0:00:24","MATLAB"
"TT2--Cluster6","7/22/2013 4:26:03 PM","7/22/2013 4:26:08 PM","0:00:05","MATLAB"
"Cluster Cutting Window","7/22/2013 4:26:08 PM","7/22/2013 4:26:16 PM","0:00:08","MATLAB"
"Cluster Cutting Control Window","7/22/2013 4:26:16 PM","7/22/2013 4:26:40 PM","0:00:24","MATLAB"
"Select File to Write","7/22/2013 4:26:40 PM","7/22/2013 4:26:45 PM","0:00:05","MATLAB"
"ExitQuestion","7/22/2013 4:26:45 PM","7/22/2013 4:26:51 PM","0:00:06","MATLAB"
"MATLAB R2013a","7/22/2013 4:26:51 PM","7/22/2013 4:27:36 PM","0:00:45","MATLAB"
"DataMind Beta - Google Chrome","7/22/2013 4:27:36 PM","7/22/2013 4:29:33 PM","0:01:57","Google Chrome"
"DataMind Beta - Google Chrome","7/22/2013 4:29:33 PM","7/22/2013 4:30:49 PM","0:01:16","Google Chrome"
"DataMind Beta - Google Chrome","7/22/2013 4:30:49 PM","7/22/2013 4:31:01 PM","0:00:12","Google Chrome"
"MATLAB R2013a","7/22/2013 4:31:01 PM","7/22/2013 4:31:16 PM","0:00:15","MATLAB"
"Figure 1","7/22/2013 4:31:16 PM","7/22/2013 4:32:25 PM","0:01:09","MATLAB"
"MATLAB R2013a","7/22/2013 4:32:25 PM","7/22/2013 4:32:41 PM","0:00:16","MATLAB"
"Mirror - Lil Wayne - My Library - Google Play - Google Chrome","7/22/2013 4:32:41 PM","7/22/2013 4:32:49 PM","0:00:08","Google Chrome"
"Mirror - Lil Wayne - My Library - Google Play - Google Chrome","7/22/2013 4:32:49 PM","7/22/2013 4:32:54 PM","0:00:05","Google Chrome"
"Mirror - Lil Wayne - My Library - Google Play - Google Chrome","7/22/2013 4:32:54 PM","7/22/2013 4:33:09 PM","0:00:15","Google Chrome"
"Mirror - Lil Wayne - My Library - Google Play - Google Chrome","7/22/2013 4:33:09 PM","7/22/2013 4:33:14 PM","0:00:05","Google Chrome"
"Get Em - Kevin Gates - My Library - Google Play - Google Chrome","7/22/2013 4:33:14 PM","7/22/2013 4:33:38 PM","0:00:24","Google Chrome"
"DataMind Beta - Google Chrome","7/22/2013 4:33:38 PM","7/22/2013 4:33:57 PM","0:00:19","Google Chrome"
"Get Em - Kevin Gates - My Library - Google Play - Google Chrome","7/22/2013 4:33:57 PM","7/22/2013 4:34:02 PM","0:00:05","Google Chrome"
"Get Em - Kevin Gates - My Library - Google Play - Google Chrome","7/22/2013 4:34:02 PM","7/22/2013 4:34:14 PM","0:00:12","Google Chrome"
"Kevin Gates - Stranger Than Fiction - My Library - Google Play - Google Chrome","7/22/2013 4:34:14 PM","7/22/2013 4:34:20 PM","0:00:06","Google Chrome"
"Tetrode Information - Google Chrome","7/22/2013 4:34:20 PM","7/22/2013 4:34:25 PM","0:00:05","Google Chrome"
"Progress","7/22/2013 4:34:25 PM","7/22/2013 4:34:31 PM","0:00:06","MATLAB"
"My Drive - Google Drive - Google Chrome","7/22/2013 4:34:31 PM","7/22/2013 4:34:39 PM","0:00:08","Google Chrome"
"Kevin Gates - Stranger Than Fiction - My Library - Google Play - Google Chrome","7/22/2013 4:34:39 PM","7/22/2013 4:34:44 PM","0:00:05","Google Chrome"
"DataMind Beta - Google Chrome","7/22/2013 4:34:44 PM","7/22/2013 4:37:42 PM","0:02:58","Google Chrome"
"DataMind Beta - Google Chrome","7/22/2013 4:37:42 PM","7/22/2013 4:37:47 PM","0:00:05","Google Chrome"
"DataMind Beta - Google Chrome","7/22/2013 4:37:47 PM","7/22/2013 4:38:22 PM","0:00:35","Google Chrome"
"DataMind Beta - Google Chrome","7/22/2013 4:38:22 PM","7/22/2013 4:38:28 PM","0:00:06","Google Chrome"
"DataMind Beta - Google Chrome","7/22/2013 4:38:28 PM","7/22/2013 4:38:41 PM","0:00:13","Google Chrome"
"Inbox - john.arthur.thompson@gmail.com - Gmail - Google Chrome","7/22/2013 4:38:41 PM","7/22/2013 4:38:48 PM","0:00:07","Google Chrome"
"Progress","7/22/2013 4:38:48 PM","7/22/2013 4:40:49 PM","0:02:01","MATLAB"
"neuropil (John) - Google Chrome","7/22/2013 4:40:49 PM","7/22/2013 4:40:54 PM","0:00:05","Google Chrome"
"User Experience Researcher - Mountain View - Google Chrome","7/22/2013 4:40:54 PM","7/22/2013 4:41:22 PM","0:00:28","Google Chrome"
"Starred - Google Chrome","7/22/2013 4:41:22 PM","7/22/2013 4:41:33 PM","0:00:11","Google Chrome"
"Tetrode Information - Google Chrome","7/22/2013 4:41:33 PM","7/22/2013 4:41:38 PM","0:00:05","Google Chrome"
"Inbox - john.arthur.thompson@gmail.com - Gmail - Google Chrome","7/22/2013 4:41:38 PM","7/22/2013 4:41:44 PM","0:00:06","Google Chrome"
"Gmail: Email from Google - Google Chrome","7/22/2013 4:41:44 PM","7/22/2013 4:41:56 PM","0:00:12","Google Chrome"
"Inbox (3) - potatoking.john@gmail.com - Gmail - Google Chrome","7/22/2013 4:41:56 PM","7/22/2013 4:42:16 PM","0:00:20","Google Chrome"
"Creative Programming for Digital Media & Mobile Apps | Announcement - potatoking.john@gmail.com - Gmail - Google Chrome","7/22/2013 4:42:16 PM","7/22/2013 4:42:25 PM","0:00:09","Google Chrome"
"Gmail: Email from Google - Google Chrome","7/22/2013 4:42:25 PM","7/22/2013 4:42:38 PM","0:00:13","Google Chrome"
"New tab - Google Chrome","7/22/2013 4:42:38 PM","7/22/2013 4:42:43 PM","0:00:05","Google Chrome"
"Outlook - john.a.thompson@outlook.com - Google Chrome","7/22/2013 4:42:43 PM","7/22/2013 4:43:13 PM","0:00:30","Google Chrome"
"Gmail: Email from Google - Google Chrome","7/22/2013 4:43:13 PM","7/22/2013 4:43:25 PM","0:00:12","Google Chrome"
"Inbox (1) - potatoking.john@gmail.com - Gmail - Google Chrome","7/22/2013 4:43:25 PM","7/22/2013 4:43:30 PM","0:00:05","Google Chrome"
"Tomorrow: Join 37 R Users at ""Using Git, Rstudio and Github"" - potatoking.john@gmail.com - Gmail - Google Chrome","7/22/2013 4:43:30 PM","7/22/2013 4:43:43 PM","0:00:13","Google Chrome"
"Using Git, Rstudio and Github - Denver R User Group (Denver, CO) - Meetup - Google Chrome","7/22/2013 4:43:43 PM","7/22/2013 4:44:07 PM","0:00:24","Google Chrome"
"GitHub - Google Chrome","7/22/2013 4:44:07 PM","7/22/2013 4:44:13 PM","0:00:06","Google Chrome"
"Using Git, Rstudio and Github - Denver R User Group (Denver, CO) - Meetup - Google Chrome","7/22/2013 4:44:13 PM","7/22/2013 4:44:19 PM","0:00:06","Google Chrome"
"1250 14th St, Denver, CO - Google Maps - Google Chrome","7/22/2013 4:44:19 PM","7/22/2013 4:44:31 PM","0:00:12","Google Chrome"
"1250 14th St, Denver, CO - Google Maps - Google Chrome","7/22/2013 4:44:31 PM","7/22/2013 4:44:37 PM","0:00:06","Google Chrome"
"1250 14th St, Denver, CO - Google Maps - Google Chrome","7/22/2013 4:44:37 PM","7/22/2013 4:44:42 PM","0:00:05","Google Chrome"
"Using Git, Rstudio and Github - Denver R User Group (Denver, CO) - Meetup - Google Chrome","7/22/2013 4:44:42 PM","7/22/2013 4:45:01 PM","0:00:19","Google Chrome"
"Denver R User Group (Denver, CO) - Meetup - Google Chrome","7/22/2013 4:45:01 PM","7/22/2013 4:45:12 PM","0:00:11","Google Chrome"
"1250 14th St, Denver, CO - Google Maps - Google Chrome","7/22/2013 4:45:12 PM","7/22/2013 4:45:19 PM","0:00:07","Google Chrome"
"Outlook - john.a.thompson@outlook.com - Google Chrome","7/22/2013 4:45:19 PM","7/22/2013 4:45:24 PM","0:00:05","Google Chrome"
"Progress","7/22/2013 4:45:24 PM","7/22/2013 4:45:31 PM","0:00:07","MATLAB"
"DataMind Beta - Google Chrome","7/22/2013 4:45:31 PM","7/22/2013 4:46:57 PM","0:01:26","Google Chrome"
"DataMind Beta - Google Chrome","7/22/2013 4:46:57 PM","7/22/2013 4:48:28 PM","0:01:31","Google Chrome"
"DataMind Beta - Google Chrome","7/22/2013 4:48:28 PM","7/22/2013 4:48:33 PM","0:00:05","Google Chrome"
"DataMind Beta - Google Chrome","7/22/2013 4:48:33 PM","7/22/2013 4:48:48 PM","0:00:15","Google Chrome"
"DataMind Beta - Google Chrome","7/22/2013 4:48:48 PM","7/22/2013 4:51:04 PM","0:02:16","Google Chrome"
"Progress","7/22/2013 4:51:04 PM","7/22/2013 4:51:22 PM","0:00:18","MATLAB"
"DataMind Beta - Google Chrome","7/22/2013 4:51:22 PM","7/22/2013 4:51:27 PM","0:00:05","Google Chrome"
"The tragedy of the reviewer commons - Hochberg - 2008 - Ecology Letters - Wiley Online Library - Google Chrome","7/22/2013 4:51:27 PM","7/22/2013 4:51:32 PM","0:00:05","Google Chrome"
"Using Git, Rstudio and Github - Denver R User Group (Denver, CO) - Meetup - Google Chrome","7/22/2013 4:51:32 PM","7/22/2013 4:51:51 PM","0:00:19","Google Chrome"
"Progress","7/22/2013 4:51:51 PM","7/22/2013 4:52:20 PM","0:00:29","MATLAB"
"Tomorrow: Join 37 R Users at ""Using Git, Rstudio and Github"" - potatoking.john@gmail.com - Gmail - Google Chrome","7/22/2013 5:08:45 PM","7/22/2013 5:08:51 PM","0:00:06","Google Chrome"
"Inbox (1) - potatoking.john@gmail.com - Gmail - Google Chrome","7/22/2013 5:08:51 PM","7/22/2013 5:08:59 PM","0:00:08","Google Chrome"
"Gmail: Email from Google - Google Chrome","7/22/2013 5:08:59 PM","7/22/2013 5:09:08 PM","0:00:09","Google Chrome"
"Progress","7/22/2013 5:09:08 PM","7/22/2013 5:17:23 PM","0:08:15","MATLAB"
"New tab - Google Chrome","7/22/2013 5:17:23 PM","7/22/2013 5:17:30 PM","0:00:07","Google Chrome"
"Listen Now - My Library - Google Play - Google Chrome","7/22/2013 5:17:30 PM","7/22/2013 5:17:42 PM","0:00:12","Google Chrome"
"Forever (Explicit) - Drake - My Library - Google Play - Google Chrome","7/22/2013 5:17:42 PM","7/22/2013 5:17:50 PM","0:00:08","Google Chrome"
"DataMind Beta - Google Chrome","7/22/2013 5:17:50 PM","7/22/2013 5:18:26 PM","0:00:36","Google Chrome"
"R-bloggers | R news & tutorials from the web - Google Chrome","7/22/2013 5:18:26 PM","7/22/2013 5:18:32 PM","0:00:06","Google Chrome"
"Engadget - Google Chrome","7/22/2013 5:18:32 PM","7/22/2013 5:21:02 PM","0:02:30","Google Chrome"
"Engadget - Google Chrome","7/22/2013 5:21:02 PM","7/22/2013 5:21:47 PM","0:00:45","Google Chrome"
"Engadget - Google Chrome","7/22/2013 5:21:47 PM","7/22/2013 5:22:26 PM","0:00:39","Google Chrome"
"Inbox - john.arthur.thompson@gmail.com - Gmail - Google Chrome","7/22/2013 5:22:26 PM","7/22/2013 5:22:35 PM","0:00:09","Google Chrome"
"Engadget - Google Chrome","7/22/2013 5:22:35 PM","7/22/2013 5:22:42 PM","0:00:07","Google Chrome"
"Inbox - john.arthur.thompson@gmail.com - Gmail - Google Chrome","7/22/2013 5:22:42 PM","7/22/2013 5:22:48 PM","0:00:06","Google Chrome"
"Engadget - Google Chrome","7/22/2013 5:22:48 PM","7/22/2013 5:23:02 PM","0:00:14","Google Chrome"
"Ubuntu for Android: more details and prototype hands-on (video) - Google Chrome","7/22/2013 5:23:02 PM","7/22/2013 5:23:08 PM","0:00:06","Google Chrome"
"Engadget - Google Chrome","7/22/2013 5:23:08 PM","7/22/2013 5:23:18 PM","0:00:10","Google Chrome"
"New tab - Google Chrome","7/22/2013 5:23:18 PM","7/22/2013 5:23:30 PM","0:00:12","Google Chrome"
"Ubuntu Edge | Indiegogo - Google Chrome","7/22/2013 5:23:30 PM","7/22/2013 5:25:45 PM","0:02:15","Google Chrome"
"Ubuntu Edge | Indiegogo - Google Chrome","7/22/2013 5:25:45 PM","7/22/2013 5:25:55 PM","0:00:10","Google Chrome"
"Ubuntu Edge | Indiegogo - Google Chrome","7/22/2013 5:25:55 PM","7/22/2013 5:26:00 PM","0:00:05","Google Chrome"
"Ubuntu Edge | Indiegogo - Google Chrome","7/22/2013 5:26:00 PM","7/22/2013 5:26:05 PM","0:00:05","Google Chrome"
"Forever (Edited) - Drake - My Library - Google Play - Google Chrome","7/22/2013 5:26:05 PM","7/22/2013 5:26:10 PM","0:00:05","Google Chrome"
"Ubuntu Edge | Indiegogo - Google Chrome","7/22/2013 5:26:10 PM","7/22/2013 5:32:02 PM","0:05:52","Google Chrome"
"Progress","7/22/2013 5:32:02 PM","7/22/2013 5:32:09 PM","0:00:07","MATLAB"
"Export","7/22/2013 5:32:09 PM","7/22/2013 5:32:17 PM","0:00:08","ManicTime"
"Save As","7/22/2013 5:32:17 PM","7/22/2013 5:32:34 PM","0:00:17","ManicTime"
"Microsoft® Windows® Operating System","7/22/2013 5:32:34 PM","7/22/2013 5:32:40 PM","0:00:06","Microsoft® Windows® Operating System"
